ts,rate
1683100800000,0.0001000000
1683129600000,-0.0045856100
1683158400000,-0.0056146600
1683187200000,-0.0101198000
1683216000000,-0.0057785100
1683244800000,-0.0073582100
1683273600000,-0.0015599100
1683302400000,-0.0100344000
1683331200000,0.0001000000
1683360000000,0.0001000000
1683388800000,0.0001000000
1683417600000,0.0001000000
1683446400000,0.0001000000
1683475200000,0.0001000000
1683504000000,0.0001000000
1683532800000,0.0001000000
1683561600000,0.0002848700
1683590400000,0.0001530500
1683619200000,0.0001000000
1683648000000,0.0001000000
1683676800000,0.0001000000
1683705600000,0.0001000000
1683734400000,0.0001000000
1683763200000,0.0001000000
1683792000000,0.0001000000
1683820800000,0.0001000000
1683849600000,0.0001000000
1683878400000,0.0001000000
1683907200000,0.0001000000
1683936000000,-0.0006199000
1683964800000,-0.0000979300
1683993600000,-0.0017422700
1684022400000,-0.0009526300
1684051200000,-0.0014327700
1684080000000,-0.0007945300
1684108800000,-0.0004271400
1684137600000,-0.0002032300
1684166400000,-0.0001695100
1684195200000,0.0000035300
1684224000000,-0.0002453600
1684252800000,-0.0001733600
1684281600000,-0.0002405900
1684310400000,-0.0002024900
1684339200000,0.0000048000
1684368000000,0.0001000000
1684396800000,0.0001000000
1684425600000,0.0001000000
1684454400000,0.0001000000
1684483200000,0.0001000000
1684512000000,0.0001000000
1684540800000,0.0001000000
1684569600000,0.0001000000
1684598400000,0.0001000000
1684627200000,0.0001000000
1684656000000,0.0001000000
1684684800000,0.0001000000
1684713600000,0.0001000000
1684742400000,0.0001000000
1684771200000,0.0001000000
1684800000000,0.0001000000
1684828800000,0.0001000000
1684857600000,0.0001000000
1684886400000,0.0001000000
1684915200000,0.0001000000
1684944000000,0.0001000000
1684972800000,0.0001000000
1685001600000,0.0001000000
1685030400000,0.0001000000
1685059200000,0.0001000000
1685088000000,0.0001000000
1685116800000,0.0001000000
1685145600000,0.0001000000
1685174400000,0.0001000000
1685203200000,0.0001000000
1685232000000,0.0001000000
1685260800000,0.0001000000
1685289600000,0.0001000000
1685318400000,0.0001000000
1685347200000,0.0001000000
1685376000000,0.0001000000
1685404800000,0.0001000000
1685433600000,0.0001000000
1685462400000,0.0001000000
1685491200000,0.0001000000
1685520000000,0.0001000000
1685548800000,0.0001000000
1685577600000,0.0001000000
1685606400000,0.0001000000
1685635200000,0.0001000000
1685664000000,0.0001000000
1685692800000,0.0001000000
1685721600000,0.0001000000
1685750400000,0.0001000000
1685779200000,0.0001000000
1685808000000,0.0001000000
1685836800000,0.0001000000
1685865600000,0.0001000000
1685894400000,0.0001000000
1685923200000,0.0001000000
1685952000000,0.0001000000
1685980800000,0.0001000000
1686009600000,0.0001000000
1686038400000,0.0001000000
1686067200000,0.0000878700
1686096000000,0.0001000000
1686124800000,0.0001000000
1686153600000,0.0001000000
1686182400000,0.0001000000
1686211200000,0.0001000000
1686240000000,0.0001000000
1686268800000,0.0001000000
1686297600000,0.0001000000
1686326400000,0.0001000000
1686355200000,0.0001000000
1686384000000,0.0001000000
1686412800000,-0.0000632700
1686441600000,0.0000837200
1686470400000,-0.0000489100
1686499200000,0.0001000000
1686528000000,0.0001000000
1686556800000,-0.0000342100
1686585600000,0.0000843900
1686614400000,0.0001000000
1686643200000,0.0001000000
1686672000000,0.0001000000
1686700800000,0.0001000000
1686729600000,0.0001000000
1686758400000,0.0001000000
1686787200000,0.0001000000
1686816000000,0.0001000000
1686844800000,0.0000376500
1686873600000,0.0001000000
1686902400000,0.0001000000
1686931200000,0.0001000000
1686960000000,0.0001000000
1686988800000,0.0001000000
1687017600000,0.0001000000
1687046400000,0.0001000000
1687075200000,0.0001000000
1687104000000,0.0001000000
1687132800000,0.0001000000
1687161600000,0.0001000000
1687190400000,0.0001000000
1687219200000,0.0001000000
1687248000000,0.0000942000
1687276800000,0.0000351800
1687305600000,0.0001000000
1687334400000,0.0001000000
1687363200000,0.0001000000
1687392000000,0.0001000000
1687420800000,0.0001000000
1687449600000,0.0001000000
1687478400000,0.0000700200
1687507200000,0.0001000000
1687536000000,0.0001000000
1687564800000,0.0001000000
1687593600000,0.0001000000
1687622400000,0.0001000000
1687651200000,0.0001000000
1687680000000,0.0001000000
1687708800000,0.0001000000
1687737600000,0.0001000000
1687766400000,0.0001000000
1687795200000,0.0001000000
1687824000000,0.0001000000
1687852800000,0.0001000000
1687881600000,0.0001000000
1687910400000,0.0001000000
1687939200000,0.0001000000
1687968000000,0.0001000000
1687996800000,0.0001000000
1688025600000,0.0001000000
1688054400000,0.0001000000
1688083200000,0.0001000000
1688112000000,0.0001000000
1688140800000,0.0001000000
1688169600000,0.0001000000
1688198400000,0.0001000000
1688227200000,0.0001000000
1688256000000,0.0001000000
1688284800000,0.0001000000
1688313600000,0.0001000000
1688342400000,0.0001000000
1688371200000,0.0001000000
1688400000000,0.0001000000
1688428800000,0.0001000000
1688457600000,0.0001000000
1688486400000,0.0001000000
1688515200000,0.0001000000
1688544000000,0.0001000000
1688572800000,0.0001000000
1688601600000,0.0001000000
1688630400000,0.0001000000
1688659200000,0.0001000000
1688688000000,-0.0000231300
1688716800000,0.0001000000
1688745600000,-0.0000713300
1688774400000,0.0001000000
1688803200000,0.0001000000
1688832000000,0.0001000000
1688860800000,0.0001000000
1688889600000,0.0001000000
1688918400000,0.0001000000
1688947200000,0.0001000000
1688976000000,0.0001000000
1689004800000,-0.0000375900
1689033600000,0.0001000000
1689062400000,0.0001000000
1689091200000,0.0001000000
1689120000000,0.0001000000
1689148800000,0.0001000000
1689177600000,0.0001000000
1689206400000,0.0001000000
1689235200000,-0.0000186200
1689264000000,0.0001000000
1689292800000,0.0002890200
1689321600000,0.0007456400
1689350400000,0.0003951000
1689379200000,0.0001000000
1689408000000,0.0001000000
1689436800000,0.0001000000
1689465600000,0.0001000000
1689494400000,0.0001000000
1689523200000,0.0001000000
1689552000000,0.0001000000
1689580800000,0.0000217500
1689609600000,0.0001000000
1689638400000,0.0001000000
1689667200000,0.0001000000
1689696000000,0.0001000000
1689724800000,0.0001000000
1689753600000,0.0001000000
1689782400000,0.0001000000
1689811200000,0.0001000000
1689840000000,0.0001000000
1689868800000,0.0001000000
1689897600000,0.0001000000
1689926400000,0.0001000000
1689955200000,0.0001000000
1689984000000,0.0001000000
1690012800000,0.0001000000
1690041600000,0.0001000000
1690070400000,0.0001000000
1690099200000,0.0001000000
1690128000000,0.0001000000
1690156800000,0.0001000000
1690185600000,0.0001000000
1690214400000,0.0000853000
1690243200000,-0.0004249300
1690272000000,0.0001000000
1690300800000,0.0001000000
1690329600000,0.0001000000
1690358400000,0.0001000000
1690387200000,0.0001000000
1690416000000,-0.0001236500
1690444800000,-0.0002197800
1690473600000,0.0001000000
1690502400000,0.0000769700
1690531200000,0.0001000000
1690560000000,0.0001000000
1690588800000,-0.0000356600
1690617600000,0.0001000000
1690646400000,0.0001000000
1690675200000,0.0000601100
1690704000000,0.0001000000
1690732800000,0.0001000000
1690761600000,0.0001000000
1690790400000,0.0001000000
1690819200000,0.0001000000
1690848000000,-0.0000430300
1690876800000,0.0001000000
1690905600000,0.0001000000
1690934400000,0.0001000000
1690963200000,0.0001000000
1690992000000,0.0001000000
1691020800000,0.0001000000
1691049600000,0.0001000000
1691078400000,0.0001000000
1691107200000,0.0001000000
1691136000000,0.0001000000
1691164800000,0.0001000000
1691193600000,0.0001000000
1691222400000,0.0001000000
1691251200000,0.0001000000
1691280000000,0.0001000000
1691308800000,0.0001000000
1691337600000,0.0001000000
1691366400000,0.0001000000
1691395200000,0.0001000000
1691424000000,0.0001000000
1691452800000,0.0001000000
1691481600000,0.0001000000
1691510400000,0.0001000000
1691539200000,0.0001000000
1691568000000,0.0001000000
1691596800000,0.0001000000
1691625600000,0.0001000000
1691654400000,0.0001000000
1691683200000,0.0001000000
1691712000000,-0.0000527600
1691740800000,0.0001000000
1691769600000,0.0001000000
1691798400000,0.0001000000
1691827200000,0.0001000000
1691856000000,0.0001000000
1691884800000,0.0001000000
1691913600000,0.0001000000
1691942400000,0.0001000000
1691971200000,0.0001000000
1692000000000,0.0001000000
1692028800000,0.0001000000
1692057600000,0.0001000000
1692086400000,0.0001000000
1692115200000,0.0001000000
1692144000000,0.0001000000
1692172800000,0.0001000000
1692201600000,0.0001000000
1692230400000,0.0001000000
1692259200000,0.0001000000
1692288000000,0.0001000000
1692316800000,-0.0000421500
1692345600000,-0.0003651700
1692374400000,0.0001000000
1692403200000,-0.0001152300
1692432000000,0.0000192400
1692460800000,-0.0000490200
1692489600000,-0.0003000600
1692518400000,0.0000304200
1692547200000,0.0001000000
1692576000000,0.0001000000
1692604800000,0.0001000000
1692633600000,0.0001000000
1692662400000,-0.0001648700
1692691200000,0.0001000000
1692720000000,0.0000793900
1692748800000,-0.0001820800
1692777600000,0.0001000000
1692806400000,0.0000258500
1692835200000,-0.0000113800
1692864000000,0.0001000000
1692892800000,0.0001000000
1692921600000,-0.0003090700
1692950400000,-0.0013863000
1692979200000,-0.0012995000
1693008000000,-0.0004239700
1693036800000,-0.0005305600
1693065600000,-0.0003431100
1693094400000,-0.0002948300
1693123200000,-0.0001881300
1693152000000,0.0001000000
1693180800000,0.0001000000
1693209600000,0.0001000000
1693238400000,0.0001000000
1693267200000,-0.0000792000
1693296000000,0.0001000000
1693324800000,0.0000435600
1693353600000,0.0001000000
1693382400000,0.0001000000
1693411200000,0.0001000000
1693440000000,0.0001000000
1693468800000,0.0000237200
1693497600000,0.0000231100
1693526400000,-0.0003002100
1693555200000,-0.0003892300
1693584000000,0.0001000000
1693612800000,0.0000506100
1693641600000,0.0001000000
1693670400000,0.0000940200
1693699200000,0.0001000000
1693728000000,0.0001000000
1693756800000,-0.0000495600
1693785600000,0.0001000000
1693814400000,0.0001000000
1693843200000,0.0001000000
1693872000000,0.0001000000
1693900800000,0.0001000000
1693929600000,0.0000613700
1693958400000,0.0001000000
1693987200000,0.0001000000
1694016000000,-0.0000233900
1694044800000,0.0001000000
1694073600000,0.0001000000
1694102400000,0.0001000000
1694131200000,0.0001000000
1694160000000,0.0001000000
1694188800000,0.0001000000
1694217600000,-0.0000320100
1694246400000,0.0001000000
1694275200000,0.0003061800
1694304000000,0.0002874500
1694332800000,-0.0005310700
1694361600000,-0.0002672400
1694390400000,-0.0002971900
1694419200000,-0.0000342900
1694448000000,-0.0000884200
1694476800000,0.0000375500
1694505600000,0.0000567900
1694534400000,0.0001000000
1694563200000,-0.0000773800
1694592000000,0.0001000000
1694620800000,0.0001000000
1694649600000,-0.0000695100
1694678400000,0.0001000000
1694707200000,0.0001000000
1694736000000,-0.0002518900
1694764800000,0.0001000000
1694793600000,0.0001000000
1694822400000,0.0001000000
1694851200000,0.0001000000
1694880000000,0.0000427400
1694908800000,-0.0000045000
1694937600000,-0.0001732300
1694966400000,-0.0001532600
1694995200000,-0.0002133500
1695024000000,-0.0005478600
1695052800000,0.0001000000
1695081600000,0.0000101500
1695110400000,-0.0000217100
1695139200000,0.0001000000
1695168000000,0.0001000000
1695196800000,0.0001000000
1695225600000,-0.0002054900
1695254400000,0.0002432100
1695283200000,0.0000623400
1695312000000,-0.0002166200
1695340800000,-0.0002936900
1695369600000,-0.0000519500
1695398400000,0.0001000000
1695427200000,0.0000701000
1695456000000,0.0001000000
1695484800000,0.0002899700
1695513600000,0.0003818400
1695542400000,0.0001000000
1695571200000,0.0001000000
1695600000000,0.0001000000
1695628800000,0.0001000000
1695657600000,0.0001000000
1695686400000,-0.0001079400
1695715200000,0.0001000000
1695744000000,0.0001000000
1695772800000,0.0000785900
1695801600000,0.0001000000
1695830400000,0.0001000000
1695859200000,0.0001000000
1695888000000,0.0001000000
1695916800000,-0.0000300000
1695945600000,0.0001000000
1695974400000,0.0001000000
1696003200000,0.0001000000
1696032000000,0.0001000000
1696060800000,0.0001000000
1696089600000,0.0001000000
1696118400000,0.0001000000
1696147200000,0.0001000000
1696176000000,0.0001000000
1696204800000,0.0001000000
1696233600000,0.0001000000
1696262400000,0.0001000000
1696291200000,-0.0002318500
1696320000000,-0.0002905400
1696348800000,0.0000830100
1696377600000,0.0000220900
1696406400000,-0.0000138600
1696435200000,0.0001000000
1696464000000,-0.0001892300
1696492800000,-0.0002315300
1696521600000,-0.0003385000
1696550400000,0.0001000000
1696579200000,0.0001000000
1696608000000,0.0000782900
1696636800000,-0.0003439100
1696665600000,0.0000938600
1696694400000,-0.0000650900
1696723200000,-0.0001943800
1696752000000,0.0001000000
1696780800000,0.0001000000
1696809600000,-0.0001857200
1696838400000,0.0001000000
1696867200000,-0.0003295300
1696896000000,-0.0002393300
1696924800000,-0.0000829900
1696953600000,-0.0000263600
1696982400000,0.0000754100
1697011200000,0.0001000000
1697040000000,0.0001000000
1697068800000,0.0001000000
1697097600000,0.0001000000
1697126400000,0.0001000000
1697155200000,0.0001000000
1697184000000,0.0000219200
1697212800000,0.0000419300
1697241600000,0.0000463400
1697270400000,-0.0000476400
1697299200000,0.0000247200
1697328000000,0.0001000000
1697356800000,0.0000906200
1697385600000,0.0001000000
1697414400000,0.0000726600
1697443200000,0.0001000000
1697472000000,0.0001000000
1697500800000,0.0001000000
1697529600000,0.0001000000
1697558400000,0.0000184100
1697587200000,0.0000529700
1697616000000,0.0000850700
1697644800000,-0.0000360600
1697673600000,0.0001000000
1697702400000,0.0000537400
1697731200000,0.0001000000
1697760000000,0.0000944100
1697788800000,0.0001000000
1697817600000,0.0001000000
1697846400000,0.0001000000
1697875200000,0.0001000000
1697904000000,0.0001000000
1697932800000,0.0001000000
1697961600000,0.0001000000
1697990400000,0.0001000000
1698019200000,0.0001000000
1698048000000,0.0001000000
1698076800000,0.0001000000
1698105600000,0.0001000000
1698134400000,0.0001000000
1698163200000,0.0001000000
1698192000000,0.0001000000
1698220800000,0.0001000000
1698249600000,0.0001000000
1698278400000,0.0001000000
1698307200000,0.0001000000
1698336000000,0.0001000000
1698364800000,0.0001000000
1698393600000,0.0001000000
1698422400000,0.0001000000
1698451200000,0.0001000000
1698480000000,0.0002787700
1698508800000,0.0001000000
1698537600000,0.0001000000
1698566400000,0.0001000000
1698595200000,0.0002161600
1698624000000,0.0002408400
1698652800000,0.0001228200
1698681600000,0.0003707300
1698710400000,0.0001565500
1698739200000,0.0001000000
1698768000000,0.0001000000
1698796800000,0.0001000000
1698825600000,0.0001000000
1698854400000,0.0001000000
1698883200000,0.0004494200
1698912000000,0.0002202600
1698940800000,0.0001000000
1698969600000,0.0001000000
1698998400000,0.0001000000
1699027200000,0.0001000000
1699056000000,0.0001000000
1699084800000,0.0001000000
1699113600000,0.0001000000
1699142400000,0.0001000000
1699171200000,0.0001000000
1699200000000,0.0001000000
1699228800000,0.0001614700
1699257600000,0.0002772900
1699286400000,0.0004251100
1699315200000,0.0004160900
1699344000000,0.0002068100
1699372800000,0.0001703300
1699401600000,0.0001000000
1699430400000,0.0003402600
1699459200000,0.0003030900
1699488000000,0.0005039500
1699516800000,0.0004626400
1699545600000,0.0005827400
1699574400000,0.0001000000
1699603200000,0.0001000000
1699632000000,0.0001000000
1699660800000,0.0004931000
1699689600000,0.0001000000
1699718400000,0.0006858300
1699747200000,0.0003535200
1699776000000,0.0001163000
1699804800000,0.0004210100
1699833600000,0.0003760500
1699862400000,0.0003486200
1699891200000,0.0004175700
1699920000000,0.0001000000
1699948800000,0.0001000000
1699977600000,0.0001000000
1700006400000,0.0001000000
1700035200000,0.0001590500
1700064000000,0.0002093100
1700092800000,0.0003970000
1700121600000,0.0004339300
1700150400000,0.0001000000
1700179200000,0.0001000000
1700208000000,0.0001000000
1700236800000,0.0001000000
1700265600000,0.0001000000
1700294400000,0.0001000000
1700323200000,0.0001000000
1700352000000,0.0001000000
1700380800000,0.0001000000
1700409600000,0.0001000000
1700438400000,0.0001485200
1700467200000,0.0002776800
1700496000000,0.0001740900
1700524800000,0.0001000000
1700553600000,0.0001000000
1700582400000,0.0001000000
1700611200000,0.0001000000
1700640000000,0.0001000000
1700668800000,0.0001000000
1700697600000,0.0001000000
1700726400000,0.0001000000
1700755200000,0.0001000000
1700784000000,0.0001000000
1700812800000,0.0001000000
1700841600000,0.0001000000
1700870400000,0.0001000000
1700899200000,0.0001000000
1700928000000,0.0001000000
1700956800000,0.0001000000
1700985600000,0.0002545600
1701014400000,0.0002243100
1701043200000,0.0001000000
1701072000000,0.0001000000
1701100800000,0.0001000000
1701129600000,0.0001000000
1701158400000,0.0001000000
1701187200000,0.0001000000
1701216000000,0.0001000000
1701244800000,0.0001000000
1701273600000,0.0001000000
1701302400000,0.0001000000
1701331200000,0.0001000000
1701360000000,0.0001000000
1701388800000,0.0001000000
1701417600000,0.0001000000
1701446400000,0.0001000000
1701475200000,0.0001000000
1701504000000,0.0001000000
1701532800000,0.0002195700
1701561600000,0.0004383600
1701590400000,0.0003905200
1701619200000,0.0003149400
1701648000000,0.0001920600
1701676800000,0.0005341100
1701705600000,0.0002528100
1701734400000,0.0001000000
1701763200000,0.0001000000
1701792000000,0.0003537300
1701820800000,0.0002943800
1701849600000,0.0003065000
1701878400000,0.0001000000
1701907200000,0.0001351200
1701936000000,0.0001000000
1701964800000,0.0002143200
1701993600000,0.0003275000
1702022400000,0.0003765700
1702051200000,0.0004575800
1702080000000,0.0005311400
1702108800000,0.0009256400
1702137600000,0.0008613700
1702166400000,0.0007079200
1702195200000,0.0002232000
1702224000000,0.0002290600
1702252800000,0.0004634600
1702281600000,0.0001000000
1702310400000,0.0001000000
1702339200000,0.0001000000
1702368000000,0.0001000000
1702396800000,0.0001000000
1702425600000,0.0001000000
1702454400000,0.0001000000
1702483200000,0.0001000000
1702512000000,0.0001000000
1702540800000,0.0001000000
