idx,timestamp,open_interest
0,1674644400000,29007.98
1,1674648000000,28844.55
2,1674651600000,29053.44
3,1674655200000,28551.22
4,1674658800000,28685.22
5,1674662400000,28690.12
6,1674666000000,29013.09
7,1674669600000,28769.79
8,1674673200000,28813.53
9,1674676800000,29748.64
10,1674680400000,29746.69
11,1674684000000,29252.51
12,1674687600000,26526.31
13,1674691200000,25837.1
14,1674694800000,26096.49
15,1674698400000,26267.55
16,1674702000000,26247.38
17,1674705600000,25741.57
18,1674709200000,25695.34
19,1674712800000,25575.4
20,1674716400000,26194.69
21,1674720000000,25996.84
22,1674723600000,27430.38
23,1674727200000,27206.62
24,1674730800000,26537.74
25,1674734400000,26458.84
26,1674738000000,26496.27
27,1674741600000,26422.01
28,1674745200000,27099.39
29,1674748800000,26900.15
30,1674752400000,26433.06
31,1674756000000,27006.51
32,1674759600000,27612.77
33,1674763200000,27522.74
34,1674766800000,27025.21
35,1674770400000,27140.28
36,1674774000000,27043.49
37,1674777600000,27032.31
38,1674781200000,26998.59
39,1674784800000,27180.51
40,1674788400000,27029.84
41,1674792000000,27027.14
42,1674795600000,27112.09
43,1674799200000,27251.09
44,1674802800000,27045.88
45,1674806400000,26991.17
46,1674810000000,27054.63
47,1674813600000,27270.38
48,1674817200000,27729.58
49,1674820800000,27505.17
50,1674824400000,27210.98
51,1674828000000,26825.57
52,1674831600000,26781.65
53,1674835200000,26992.76
54,1674838800000,27263.59
55,1674842400000,28149.87
56,1674846000000,28823.91
57,1674849600000,28885.1
58,1674853200000,27357.11
59,1674856800000,26971.81
60,1674860400000,26815.43
61,1674864000000,27804.7
62,1674867600000,28074.2
63,1674871200000,27479.85
64,1674874800000,27631.77
65,1674878400000,27563.64
66,1674882000000,27578.02
67,1674885600000,28425.26
68,1674889200000,28238.58
69,1674892800000,28077.03
70,1674896400000,27931.61
71,1674900000000,28145.03
72,1674903600000,28372.68
73,1674907200000,28287.84
74,1674910800000,27787.45
75,1674914400000,28923.0
76,1674918000000,29173.6
77,1674921600000,29034.38
78,1674925200000,29115.52
79,1674928800000,29406.13
80,1674932400000,29839.65
81,1674936000000,29574.13
82,1674939600000,29961.24
83,1674943200000,30121.01
84,1674946800000,29342.17
85,1674950400000,29271.04
86,1674954000000,30120.02
87,1674957600000,29114.4
88,1674961200000,28441.84
89,1674964800000,28354.86
90,1674968400000,28459.18
91,1674972000000,29119.71
92,1674975600000,28693.6
93,1674979200000,29443.77
94,1674982800000,28945.35
95,1674986400000,29930.34
96,1674990000000,29768.51
97,1674993600000,29968.17
98,1674997200000,29863.61
99,1675000800000,29301.09
100,1675004400000,29004.13
101,1675008000000,33769.61
102,1675011600000,34051.12
103,1675015200000,32042.25
104,1675018800000,31909.65
105,1675022400000,31995.72
106,1675026000000,31166.14
107,1675029600000,31289.28
108,1675033200000,31052.5
109,1675036800000,31659.95
110,1675040400000,31862.85
111,1675044000000,30444.7
112,1675047600000,30178.52
113,1675051200000,30348.35
114,1675054800000,30565.76
115,1675058400000,30789.96
116,1675062000000,31462.97
117,1675065600000,30079.46
118,1675069200000,30382.76
119,1675072800000,32749.39
120,1675076400000,32748.64
121,1675080000000,32301.51
122,1675083600000,32965.19
123,1675087200000,33099.65
124,1675090800000,32880.15
125,1675094400000,32718.9
126,1675098000000,32424.03
127,1675101600000,32154.96
128,1675105200000,32374.28
129,1675108800000,33785.07
130,1675112400000,33570.26999999
131,1675116000000,33669.11
132,1675119600000,33321.55
133,1675123200000,33235.69999999
134,1675126800000,33041.44
135,1675130400000,33018.86
136,1675134000000,32864.9
137,1675137600000,32795.56
138,1675141200000,32417.87
139,1675144800000,32597.35
140,1675148400000,32172.27
141,1675152000000,32390.62
142,1675155600000,32721.29
143,1675159200000,32508.38
144,1675162800000,32389.18
145,1675166400000,33084.23
