idx,timestamp,open_interest
0,1674644400000,1042478.4
1,1674648000000,1048148.8
2,1674651600000,1044750.0
3,1674655200000,1020399.6
4,1674658800000,1021122.1
5,1674662400000,1020406.1
6,1674666000000,991057.9
7,1674669600000,987503.6
8,1674673200000,1003511.1
9,1674676800000,1003734.6
10,1674680400000,987206.3
11,1674684000000,986555.9
12,1674687600000,984786.4
13,1674691200000,987064.0
14,1674694800000,1001843.8
15,1674698400000,993299.5
16,1674702000000,988868.6
17,1674705600000,987628.8
18,1674709200000,989372.6
19,1674712800000,981248.6
20,1674716400000,997811.2
21,1674720000000,1029176.1
22,1674723600000,1038262.9
23,1674727200000,1034970.9
24,1674730800000,1051691.89999999
25,1674734400000,1052921.6
26,1674738000000,1051434.8
27,1674741600000,1058130.89999999
28,1674745200000,1048782.6
29,1674748800000,1048720.5
30,1674752400000,1036157.0
31,1674756000000,1062651.0
32,1674759600000,1062531.8
33,1674763200000,1058452.0
34,1674766800000,1083896.7
35,1674770400000,1053589.3
36,1674774000000,1070428.7
37,1674777600000,1064509.89999999
38,1674781200000,1068105.7
39,1674784800000,1066752.6
40,1674788400000,1076042.7
41,1674792000000,1071263.89999999
42,1674795600000,1041425.2
43,1674799200000,1032652.3
44,1674802800000,1031573.1
45,1674806400000,1043730.5
46,1674810000000,1046440.0
47,1674813600000,1050027.0
48,1674817200000,1059741.7
49,1674820800000,1064479.3
50,1674824400000,1066048.0
51,1674828000000,1067125.39999999
52,1674831600000,1070519.89999999
53,1674835200000,1093810.0
54,1674838800000,1155881.39999999
55,1674842400000,1146480.1
56,1674846000000,1138533.1
57,1674849600000,1263492.8
58,1674853200000,1244917.89999999
59,1674856800000,1204646.39999999
60,1674860400000,1230968.0
61,1674864000000,1279116.0
62,1674867600000,1244761.7
63,1674871200000,1178866.1
64,1674874800000,1191517.1
65,1674878400000,1217759.89999999
66,1674882000000,1200522.5
67,1674885600000,1199453.89999999
68,1674889200000,1200149.2
69,1674892800000,1195745.6
70,1674896400000,1175992.89999999
71,1674900000000,1199859.2
72,1674903600000,1264429.7
