idx,timestamp,open_interest
0,1674644400000,4000263.0
1,1674648000000,4016529.0
2,1674651600000,4070017.5
3,1674655200000,4109632.5
4,1674658800000,4138054.5
5,1674662400000,3999912.4
6,1674666000000,3966436.4
7,1674669600000,3967265.9
8,1674673200000,3916104.6
9,1674676800000,3930271.3
10,1674680400000,3790241.5
11,1674684000000,3769553.7
12,1674687600000,3442750.1
13,1674691200000,3709506.3
14,1674694800000,3713390.7
15,1674698400000,3678737.1
16,1674702000000,3685872.5
17,1674705600000,3695209.2
18,1674709200000,3694145.5
19,1674712800000,3679341.4
20,1674716400000,3670917.9
21,1674720000000,3662452.4
22,1674723600000,3622346.6
23,1674727200000,3602021.8
24,1674730800000,3598102.7
25,1674734400000,3599307.3
26,1674738000000,3592195.8
27,1674741600000,3586493.0
28,1674745200000,3558193.7
29,1674748800000,3567453.2
30,1674752400000,3547270.5
31,1674756000000,3536788.2
32,1674759600000,3546448.9
33,1674763200000,3560769.1
34,1674766800000,3549647.9
35,1674770400000,3526689.6
36,1674774000000,3522248.5
37,1674777600000,3528704.7
38,1674781200000,3533291.3
39,1674784800000,3569520.6
40,1674788400000,3557522.8
41,1674792000000,3552365.6
42,1674795600000,3563704.6
43,1674799200000,3546459.2
44,1674802800000,3551976.3
45,1674806400000,3572406.4
46,1674810000000,3563617.1
47,1674813600000,3595486.4
48,1674817200000,3604671.5
49,1674820800000,3602626.6
50,1674824400000,3602233.4
51,1674828000000,3617741.0
52,1674831600000,3617538.0
53,1674835200000,3675814.4
54,1674838800000,3641671.7
55,1674842400000,3644427.9
56,1674846000000,3698541.0
57,1674849600000,3717370.4
58,1674853200000,3723976.5
59,1674856800000,3707921.0
60,1674860400000,3706530.5
61,1674864000000,3742976.8
62,1674867600000,3743857.5
63,1674871200000,3686204.1
64,1674874800000,3674352.4
65,1674878400000,3649061.4
66,1674882000000,3640290.2
67,1674885600000,3641313.9
68,1674889200000,3676837.1
69,1674892800000,3671967.6
70,1674896400000,3674454.8
71,1674900000000,3674991.0
72,1674903600000,3709804.3
73,1674907200000,3722262.5
74,1674910800000,3703657.4
75,1674914400000,3636569.3
76,1674918000000,3672678.1
77,1674921600000,3630502.7
78,1674925200000,3641891.7
79,1674928800000,3687134.9
80,1674932400000,3666101.5
81,1674936000000,3668372.3
82,1674939600000,3719047.0
83,1674943200000,3712774.7
84,1674946800000,3691829.1
85,1674950400000,3685730.7
86,1674954000000,3699419.1
87,1674957600000,3686877.6
88,1674961200000,3679396.7
89,1674964800000,3698106.3
90,1674968400000,3691113.6
91,1674972000000,3686364.6
92,1674975600000,3675051.5
93,1674979200000,3659345.6
94,1674982800000,3634786.0
95,1674986400000,3685320.5
96,1674990000000,3685261.6
97,1674993600000,3697934.0
