idx,timestamp,open_interest
0,1683115200000,449966800.0
1,1683118800000,1374043600.0
2,1683122400000,2409001200.0
3,1683126000000,3717916800.0
4,1683129600000,5246353000.0
5,1683133200000,5502631000.0
6,1683136800000,4830920000.0
7,1683140400000,5505597800.0
8,1683144000000,6523322400.0
9,1683147600000,6310379600.0
10,1683151200000,6834209000.0
11,1683154800000,6947780000.0
12,1683158400000,7199244000.0
13,1683162000000,7183959800.0
14,1683165600000,6758349800.0
15,1683169200000,7237806600.0
16,1683172800000,8050039800.0
17,1683176400000,8357443200.0
18,1683180000000,9688676200.0
19,1683183600000,10558134400.0
20,1683187200000,11736026400.0
21,1683190800000,13088285400.0
22,1683194400000,13900047400.0
23,1683198000000,12224559300.0
24,1683201600000,13541830400.0
25,1683205200000,15106880800.0
26,1683208800000,15113434300.0
27,1683212400000,17100246100.0
28,1683216000000,17598418500.0
29,1683219600000,17445266200.0
30,1683223200000,18278628700.0
31,1683226800000,18361113000.0
32,1683230400000,17202143900.0
33,1683234000000,18406587900.0
34,1683237600000,19205817400.0
35,1683241200000,18196740800.0
36,1683244800000,18533456000.0
37,1683248400000,18094710300.0
38,1683252000000,17340919100.0
39,1683255600000,17089522500.0
40,1683259200000,18500183500.0
41,1683262800000,18454056300.0
42,1683266400000,19516722000.0
43,1683270000000,17836438700.0
44,1683273600000,17851815300.0
45,1683277200000,18176622400.0
46,1683280800000,18386391900.0
47,1683284400000,18096224400.0
48,1683288000000,17340015100.0
49,1683291600000,18017068000.0
50,1683295200000,19174305300.0
51,1683298800000,19282825800.0
52,1683302400000,20320397600.0
53,1683306000000,21471490600.0
54,1683309600000,20089888600.0
55,1683313200000,19378421300.0
56,1683316800000,19384964500.0
57,1683320400000,18936044400.0
58,1683324000000,19210323800.0
59,1683327600000,19104762100.0
60,1683331200000,18500091800.0
61,1683334800000,17776601200.0
62,1683338400000,17191593100.0
63,1683342000000,16864322600.0
64,1683345600000,17794013000.0
65,1683349200000,18702803100.0
66,1683352800000,19187755200.0
67,1683356400000,16980417900.0
68,1683360000000,17582583300.0
69,1683363600000,18870303600.0
70,1683367200000,18073457300.0
71,1683370800000,20104503600.0
72,1683374400000,20000449600.0
73,1683378000000,20109169700.0
74,1683381600000,18844338800.0
75,1683385200000,18957853500.0
76,1683388800000,20416715900.0
77,1683392400000,20121084400.0
78,1683396000000,19425133400.0
79,1683399600000,19038744500.0
80,1683403200000,18094700600.0
81,1683406800000,18615621500.0
82,1683410400000,17749453200.0
83,1683414000000,18368891400.0
84,1683417600000,19169055300.0
85,1683421200000,17831008800.0
86,1683424800000,18610366000.0
87,1683428400000,18599440800.0
88,1683432000000,18541780700.0
89,1683435600000,18605497700.0
90,1683439200000,19317894200.0
91,1683442800000,19604174900.0
92,1683446400000,20910827800.0
93,1683450000000,19893626500.0
94,1683453600000,20263969900.0
95,1683457200000,22116741300.0
96,1683460800000,22841074700.0
97,1683464400000,24862187400.0
98,1683468000000,24721460400.0
99,1683471600000,23544547700.0
100,1683475200000,21941874700.0
101,1683478800000,20162882600.0
