idx,timestamp,open_interest
0,1674644400000,2902275.4
1,1674648000000,2878676.6
2,1674651600000,2820513.3
3,1674655200000,2842264.4
4,1674658800000,2794843.7
5,1674662400000,2713070.29999999
6,1674666000000,2707998.79999999
7,1674669600000,2660431.29999999
8,1674673200000,2667739.0
9,1674676800000,2717909.29999999
10,1674680400000,2651139.5
11,1674684000000,2593335.7
12,1674687600000,2461058.5
13,1674691200000,2623164.2
14,1674694800000,2714849.9
15,1674698400000,2712507.9
16,1674702000000,2683528.4
17,1674705600000,2719307.7
18,1674709200000,2724185.1
19,1674712800000,2718927.9
20,1674716400000,2694299.1
21,1674720000000,2706485.5
22,1674723600000,2747177.9
23,1674727200000,2785755.9
24,1674730800000,2770787.5
25,1674734400000,2796436.79999999
26,1674738000000,2871546.3
27,1674741600000,2814547.29999999
28,1674745200000,2784008.79999999
29,1674748800000,2745703.6
30,1674752400000,2718587.2
31,1674756000000,2767801.2
32,1674759600000,2714347.6
33,1674763200000,2708780.5
34,1674766800000,2723318.9
35,1674770400000,2671480.6
36,1674774000000,2667369.9
37,1674777600000,2672314.9
38,1674781200000,2686522.6
39,1674784800000,2618272.0
40,1674788400000,2674238.9
41,1674792000000,2699443.5
42,1674795600000,2738006.1
43,1674799200000,2765101.4
44,1674802800000,2764342.1
45,1674806400000,2769936.9
46,1674810000000,2799836.9
47,1674813600000,2848073.1
48,1674817200000,2823226.9
49,1674820800000,2828995.4
50,1674824400000,2803202.79999999
51,1674828000000,2755002.9
52,1674831600000,2765094.79999999
53,1674835200000,2754132.9
54,1674838800000,2814431.5
55,1674842400000,2849826.9
56,1674846000000,2828774.0
57,1674849600000,2929695.6
58,1674853200000,2880819.3
59,1674856800000,2892095.7
60,1674860400000,2794751.1
61,1674864000000,2818032.6
62,1674867600000,2922235.1
63,1674871200000,2886571.8
64,1674874800000,2765025.79999999
65,1674878400000,2741446.2
66,1674882000000,2753746.4
67,1674885600000,2696326.7
68,1674889200000,2702860.0
69,1674892800000,2746487.2
70,1674896400000,2740363.7
71,1674900000000,2798063.1
72,1674903600000,2817557.5
73,1674907200000,2881124.6
74,1674910800000,2845209.8
75,1674914400000,2824653.5
76,1674918000000,2861003.4
77,1674921600000,2907554.8
78,1674925200000,2950706.9
79,1674928800000,2961081.0
80,1674932400000,2962717.9
81,1674936000000,3028744.1
82,1674939600000,3047864.7
83,1674943200000,3032902.9
84,1674946800000,3058091.5
85,1674950400000,2999183.0
86,1674954000000,2912197.5
87,1674957600000,2789906.7
88,1674961200000,2741310.7
89,1674964800000,2740129.79999999
90,1674968400000,2745465.9
91,1674972000000,2753136.7
92,1674975600000,2769640.9
93,1674979200000,2787777.9
94,1674982800000,2787045.5
95,1674986400000,2813268.9
96,1674990000000,2860437.9
97,1674993600000,2818626.8
98,1674997200000,2903271.0
99,1675000800000,2861268.2
100,1675004400000,2844784.8
101,1675008000000,2931838.8
102,1675011600000,2920335.2
103,1675015200000,3186489.1
104,1675018800000,3055740.8
105,1675022400000,3140814.9
106,1675026000000,3154651.2
107,1675029600000,3137266.3
108,1675033200000,3171678.5
109,1675036800000,3156289.4
110,1675040400000,3207028.2
111,1675044000000,3129194.7
112,1675047600000,3012738.2
113,1675051200000,3075758.0
114,1675054800000,3135441.1
115,1675058400000,3134484.2
116,1675062000000,3119527.8
117,1675065600000,3067776.1
118,1675069200000,2997917.3
119,1675072800000,2884668.8
120,1675076400000,2874161.5
121,1675080000000,2908426.6
122,1675083600000,2817757.7
123,1675087200000,2802609.1
124,1675090800000,2843084.7
125,1675094400000,2955079.5
126,1675098000000,3012171.2
127,1675101600000,2990021.3
128,1675105200000,2966422.2
129,1675108800000,2879520.9
130,1675112400000,2866286.7
131,1675116000000,2758611.7
132,1675119600000,2754205.79999999
133,1675123200000,2776993.0
134,1675126800000,2775310.7
135,1675130400000,2735370.4
136,1675134000000,2813060.1
137,1675137600000,2843945.9
138,1675141200000,2833336.2
139,1675144800000,2841437.5
140,1675148400000,2825907.2
141,1675152000000,2854887.6
142,1675155600000,2896003.4
143,1675159200000,2906438.6
144,1675162800000,2906473.8
145,1675166400000,2929213.7
146,1675170000000,2924405.5
147,1675173600000,2890208.1
148,1675177200000,2876279.9
149,1675180800000,2870565.5
150,1675184400000,2864545.7
151,1675188000000,2858325.0
152,1675191600000,2883315.4
153,1675195200000,2884673.5
154,1675198800000,2864621.3
155,1675202400000,2907029.1
156,1675206000000,2858437.8
157,1675209600000,2854786.7
