idx,timestamp,open_interest
0,1674644400000,848266.9
1,1674648000000,869778.7
2,1674651600000,868338.3
3,1674655200000,897690.4
4,1674658800000,879821.8
5,1674662400000,896017.9
6,1674666000000,866533.7
7,1674669600000,857243.6
8,1674673200000,904815.1
9,1674676800000,970653.7
10,1674680400000,940884.2
11,1674684000000,921447.2
12,1674687600000,846882.6
13,1674691200000,817341.9
14,1674694800000,971974.3
15,1674698400000,932984.1
16,1674702000000,895763.7
17,1674705600000,886887.5
18,1674709200000,871127.8
19,1674712800000,869798.6
20,1674716400000,860995.9
21,1674720000000,876652.1
22,1674723600000,874743.7
23,1674727200000,888820.3
24,1674730800000,874689.0
25,1674734400000,891110.2
26,1674738000000,891849.5
27,1674741600000,914898.7
28,1674745200000,965578.3
29,1674748800000,937128.1
30,1674752400000,906573.8
31,1674756000000,947394.0
32,1674759600000,895747.9
33,1674763200000,898058.6
34,1674766800000,906935.0
35,1674770400000,918052.4
36,1674774000000,884015.5
37,1674777600000,911155.6
38,1674781200000,906436.7
39,1674784800000,899995.4
40,1674788400000,898828.5
41,1674792000000,893552.3
42,1674795600000,882017.3
43,1674799200000,888855.3
44,1674802800000,879961.2
45,1674806400000,877381.6
46,1674810000000,910248.9
47,1674813600000,900625.9
48,1674817200000,889409.0
49,1674820800000,880949.4
50,1674824400000,890593.3
51,1674828000000,893394.2
52,1674831600000,905685.1
53,1674835200000,911467.0
54,1674838800000,919041.8
55,1674842400000,914152.1
56,1674846000000,914263.6
57,1674849600000,910552.5
58,1674853200000,927921.4
59,1674856800000,916637.6
60,1674860400000,909408.8
61,1674864000000,907463.5
62,1674867600000,936568.4
63,1674871200000,922717.8
64,1674874800000,933310.9
65,1674878400000,935849.6
66,1674882000000,921861.9
67,1674885600000,933790.4
68,1674889200000,936726.8
69,1674892800000,925761.5
70,1674896400000,929306.9
71,1674900000000,922935.3
72,1674903600000,925335.2
73,1674907200000,916456.1
74,1674910800000,915749.4
75,1674914400000,912021.0
76,1674918000000,930956.5
77,1674921600000,936238.1
78,1674925200000,931200.0
79,1674928800000,931036.3
80,1674932400000,934251.0
81,1674936000000,934494.0
82,1674939600000,946433.9
83,1674943200000,932423.5
84,1674946800000,913427.0
85,1674950400000,909624.3
86,1674954000000,928302.7
87,1674957600000,916462.8
88,1674961200000,908428.8
89,1674964800000,917723.5
90,1674968400000,910533.1
91,1674972000000,909817.0
92,1674975600000,898510.7
93,1674979200000,891749.0
94,1674982800000,892746.1
95,1674986400000,895997.3
96,1674990000000,883589.9
97,1674993600000,878969.5
98,1674997200000,877863.9
99,1675000800000,877420.4
100,1675004400000,917491.4
101,1675008000000,880354.6
102,1675011600000,871277.5
103,1675015200000,881306.8
104,1675018800000,979056.3
105,1675022400000,1065587.6
106,1675026000000,1056272.0
107,1675029600000,1074552.7
108,1675033200000,1065417.2
109,1675036800000,1071026.7
110,1675040400000,1083596.6
111,1675044000000,1041856.0
112,1675047600000,1026490.8
113,1675051200000,1030886.7
114,1675054800000,1030081.4
115,1675058400000,1026720.8
116,1675062000000,1026826.0
117,1675065600000,1034328.6
118,1675069200000,1102460.89999999
119,1675072800000,1110583.5
120,1675076400000,1140728.3
121,1675080000000,1156569.1
122,1675083600000,1148146.0
123,1675087200000,1133496.39999999
124,1675090800000,1146553.8
125,1675094400000,1164259.89999999
126,1675098000000,1162427.6
127,1675101600000,1151822.1
128,1675105200000,1159335.3
129,1675108800000,1091846.89999999
130,1675112400000,1081567.39999999
131,1675116000000,1100166.5
132,1675119600000,1099768.3
133,1675123200000,1092432.1
134,1675126800000,1090573.0
135,1675130400000,1080364.0
136,1675134000000,1086653.8
137,1675137600000,1092145.8
138,1675141200000,1089121.1
139,1675144800000,1089195.7
140,1675148400000,1081675.89999999
141,1675152000000,1081344.7
142,1675155600000,1060857.3
143,1675159200000,1070056.39999999
144,1675162800000,1066822.3
145,1675166400000,1065862.6
146,1675170000000,1054939.1
147,1675173600000,1117170.6
148,1675177200000,1096908.0
149,1675180800000,1071063.89999999
150,1675184400000,1067004.5
151,1675188000000,1062236.6
152,1675191600000,916657.1
153,1675195200000,939692.2
154,1675198800000,938810.9
155,1675202400000,926707.2
156,1675206000000,893940.5
157,1675209600000,903119.6
158,1675213200000,891620.2
159,1675216800000,900312.8
160,1675220400000,905613.6
161,1675224000000,904717.0
162,1675227600000,904729.5
163,1675231200000,918615.3
164,1675234800000,911588.6
165,1675238400000,906677.8
166,1675242000000,931564.9
167,1675245600000,937460.0
168,1675249200000,913247.6
169,1675252800000,914977.5
170,1675256400000,977439.7
171,1675260000000,979181.6
172,1675263600000,1126687.2
173,1675267200000,1012858.6
174,1675270800000,958310.9
175,1675274400000,913490.1
176,1675278000000,914192.7
177,1675281600000,1002625.8
178,1675285200000,1185908.39999999
179,1675288800000,1145755.5
180,1675292400000,1174189.89999999
181,1675296000000,1179537.8
182,1675299600000,1215361.6
183,1675303200000,1215529.7
184,1675306800000,1217741.89999999
185,1675310400000,1179734.7
186,1675314000000,1141186.2
187,1675317600000,1141351.1
188,1675321200000,1185729.1
189,1675324800000,1158906.2
190,1675328400000,1161828.89999999
191,1675332000000,1159264.1
192,1675335600000,1162451.39999999
193,1675339200000,1144878.6
194,1675342800000,1134822.5
195,1675346400000,1109207.2
196,1675350000000,1111583.89999999
197,1675353600000,1089049.39999999
198,1675357200000,1100606.2
199,1675360800000,1106215.5
200,1675364400000,1112004.89999999
201,1675368000000,1078720.1
202,1675371600000,1073169.8
203,1675375200000,1232351.7
204,1675378800000,1273896.5
205,1675382400000,1274676.6
206,1675386000000,1275221.1
207,1675389600000,1272971.0
208,1675393200000,1289444.1
209,1675396800000,1293262.1
210,1675400400000,1300073.6
211,1675404000000,1316946.2
212,1675407600000,1360441.89999999
213,1675411200000,1350330.6
214,1675414800000,1352880.6
215,1675418400000,1423691.8
216,1675422000000,1457640.2
217,1675425600000,1486971.1
218,1675429200000,1613439.4
219,1675432800000,1670851.0
220,1675436400000,1717206.8
221,1675440000000,1720898.9
222,1675443600000,1689321.7
223,1675447200000,1671916.2
224,1675450800000,1673619.8
225,1675454400000,1653781.0
226,1675458000000,1651204.5
227,1675461600000,1657017.9
228,1675465200000,1651219.7
229,1675468800000,1633748.4
230,1675472400000,1595919.4
231,1675476000000,1590725.3
232,1675479600000,1580306.7
233,1675483200000,1571892.1
234,1675486800000,1555633.4
235,1675490400000,1549513.6
236,1675494000000,1553756.9
237,1675497600000,1559374.5
238,1675501200000,1564568.3
239,1675504800000,1576813.0
240,1675508400000,1577229.9
241,1675512000000,1576864.1
242,1675515600000,1593148.1
243,1675519200000,1586572.7
244,1675522800000,1653206.7
245,1675526400000,1643244.6
246,1675530000000,1442612.8
247,1675533600000,1469264.4
248,1675537200000,1485908.7
249,1675540800000,1469750.1
250,1675544400000,1464254.8
251,1675548000000,1476698.2
252,1675551600000,1479228.7
253,1675555200000,1401623.7
254,1675558800000,1366700.1
255,1675562400000,1365382.3
256,1675566000000,1361134.5
257,1675569600000,1352026.7
258,1675573200000,1356774.6
259,1675576800000,1352783.1
260,1675580400000,1377180.2
261,1675584000000,1384030.5
262,1675587600000,1399862.6
263,1675591200000,1414620.6
264,1675594800000,1407091.39999999
265,1675598400000,1405266.39999999
266,1675602000000,1379264.89999999
267,1675605600000,1350452.6
268,1675609200000,1389230.3
269,1675612800000,1347590.89999999
270,1675616400000,1349969.0
271,1675620000000,1267740.8
272,1675623600000,1264379.6
273,1675627200000,1301289.0
274,1675630800000,1299307.0
275,1675634400000,1292885.1
276,1675638000000,1319690.0
277,1675641600000,1357534.89999999
278,1675645200000,1379692.2
279,1675648800000,1370687.8
280,1675652400000,1347462.7
281,1675656000000,1342826.89999999
282,1675659600000,1337163.39999999
283,1675663200000,1351651.0
284,1675666800000,1353829.0
285,1675670400000,1349337.8
286,1675674000000,1352001.8
287,1675677600000,1356378.1
288,1675681200000,1387382.1
289,1675684800000,1376155.1
290,1675688400000,1374661.3
291,1675692000000,1370369.39999999
292,1675695600000,1373589.6
293,1675699200000,1399497.3
294,1675702800000,1409945.3
295,1675706400000,1415504.9
296,1675710000000,1421575.4
297,1675713600000,1404777.5
298,1675717200000,1396057.7
299,1675720800000,1397227.39999999
300,1675724400000,1394136.6
301,1675728000000,1313095.6
302,1675731600000,1309877.1
303,1675735200000,1306604.5
304,1675738800000,1311357.3
